0.99979179223168   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0001241764868071592   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.000000001586457397851912   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.00832817495370532   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0000002967776886016052   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.01666162368910722   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0000007270384882617371   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.00832817495370533   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0000002967776886013139   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.00002775620014063722   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0000555227746357358   0.
0.   0.
0.0001241764868071591   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0000832989101361911   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.00005552277463573677   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.00002775620014063898   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.0000002967776885976127   0.
0.   0.
0.   0.
0.0000007270384882632912   0.
0.   0.
0.   0.
0.0000002967776886020063   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.   0.
0.000000001586457397858233   0.
0.   0.
0.   0.
0.   0.
0.   0.
